Date and time,Mode,Distance,Duration,Price
2022-09-04 12:06,Metro,8.9,0.16,4.0
2022-03-28 08:52,Metro,15.6,0.2,5.0
2022-09-02 19:08,Metro,2.8,0.04,2.0
2022-02-05 14:44,Metro,11.0,0.12,4.0
2022-08-16 20:48,Metro,5.4,0.06,3.0
2022-08-28 09:57,Metro,11.2,0.17,4.0
2022-12-26 17:46,Metro,15.9,0.21,5.0
2022-07-14 21:35,Metro,10.2,0.15,4.0
2022-08-26 19:55,Metro,14.8,0.37,5.0
2022-11-06 11:10,Metro,5.9,0.09,3.0
2022-02-28 15:12,Metro,20.7,0.42,5.0
2022-05-03 09:52,Metro,21.6,0.32,5.0
2022-06-27 15:18,Metro,6.4,0.08,3.0
2022-04-10 11:55,Metro,6.2,0.09,3.0
2022-05-30 15:51,Metro,18.2,0.22,5.0
2022-11-05 21:54,Metro,26.9,0.48,5.0
2022-03-13 07:07,Metro,5.1,0.07,3.0
2022-02-23 17:44,Metro,9.4,0.1,4.0
2022-09-04 12:30,Metro,7.9,0.11,3.0
2022-02-22 07:20,Metro,15.0,0.2,5.0
2022-09-12 18:35,Metro,11.6,0.13,4.0
2022-12-23 18:18,Metro,5.1,0.07,3.0
2022-10-31 20:30,Metro,13.6,0.28,5.0
2022-06-27 21:56,Metro,15.3,0.22,5.0
2022-04-09 21:33,Metro,3.8,0.06,2.0
2022-07-21 18:55,Metro,13.3,0.16,5.0
2022-03-07 16:01,Metro,8.0,0.15,3.0
2022-10-13 09:58,Metro,11.2,0.13,4.0
2022-03-25 07:56,Metro,10.8,0.2,4.0
2022-10-31 20:12,Metro,2.4,0.04,2.0
2022-01-26 10:20,Metro,9.1,0.16,4.0
2022-11-08 18:12,Metro,16.3,0.22,5.0
2022-04-10 20:31,Metro,21.7,0.63,5.0
2022-12-27 18:08,Metro,7.2,0.13,3.0
2022-03-10 23:30,Metro,2.4,0.06,2.0
2022-10-30 13:59,Metro,22.1,0.34,5.0
2022-05-05 10:21,Metro,22.3,0.56,5.0
2022-04-23 21:35,Metro,2.9,0.04,2.0
2022-05-16 20:22,Metro,9.4,0.19,4.0
2022-12-14 18:36,Metro,9.5,0.1,4.0
2022-07-20 11:23,Metro,19.7,0.25,5.0
2022-08-14 17:32,Metro,22.5,0.28,5.0
2022-10-29 15:30,Metro,10.2,0.19,4.0
2022-01-07 19:56,Metro,25.5,0.27,5.0
2022-09-07 09:01,Metro,6.2,0.11,3.0
2022-12-22 17:24,Metro,4.3,0.06,3.0
2022-01-21 10:04,Metro,4.4,0.09,3.0
2022-03-12 13:52,Metro,6.1,0.12,3.0
2022-11-08 07:18,Metro,19.5,0.3,5.0
2022-06-28 19:41,Metro,21.6,0.32,5.0
2022-05-09 09:28,Metro,16.7,0.28,5.0
2022-03-07 18:29,Metro,6.4,0.09,3.0
2022-07-23 11:24,Metro,16.0,0.2,5.0
2022-10-30 12:52,Metro,14.8,0.25,5.0
2022-07-22 17:11,Metro,5.5,0.09,3.0
2022-07-03 11:48,Metro,13.9,0.2,5.0
2022-08-08 19:31,Metro,21.3,0.27,5.0
2022-06-22 09:54,Metro,9.3,0.16,4.0
2022-02-03 18:09,Metro,7.4,0.1,3.0
2022-11-05 21:58,Metro,9.9,0.13,4.0
2022-09-07 08:05,Metro,11.3,0.21,4.0
2022-12-09 20:02,Metro,8.7,0.25,4.0
2022-12-01 10:30,Metro,14.9,0.22,5.0
2022-02-26 20:33,Metro,7.2,0.11,3.0
2022-02-07 19:15,Metro,15.3,0.19,5.0
2022-03-24 17:55,Metro,5.7,0.07,3.0
2022-01-10 09:13,Metro,17.2,0.24,5.0
2022-02-16 10:21,Metro,15.7,0.17,5.0
2022-07-10 07:34,Metro,20.8,0.24,5.0
2022-02-07 09:25,Metro,2.3,0.05,2.0
2022-03-03 11:51,Metro,20.5,0.27,5.0
2022-10-14 20:39,Metro,20.5,0.31,5.0
2022-09-30 09:08,Metro,13.9,0.25,5.0
2022-11-05 20:31,Metro,3.9,0.11,2.0
2022-03-16 20:22,Metro,18.6,0.27,5.0
2022-05-13 14:43,Metro,16.3,0.25,5.0
2022-07-09 15:27,Metro,12.1,0.19,4.0
2022-11-13 12:22,Metro,19.5,0.4,5.0
2022-06-28 19:32,Metro,25.4,0.35,5.0
2022-08-24 09:55,Metro,7.1,0.09,3.0
2022-08-04 20:55,Metro,16.3,0.25,5.0
2022-02-17 16:35,Metro,11.6,0.16,4.0
2022-06-01 11:11,Metro,11.1,0.21,4.0
2022-03-09 08:28,Metro,16.6,0.2,5.0
2022-06-19 12:44,Metro,10.5,0.17,4.0
2022-08-23 13:00,Metro,10.4,0.14,4.0
2022-12-14 22:40,Metro,2.5,0.04,2.0
2022-11-30 10:29,Metro,6.0,0.08,3.0
2022-10-17 19:36,Metro,12.3,0.16,5.0
2022-12-09 21:43,Metro,16.6,0.36,5.0
2022-11-28 19:47,Metro,25.5,0.4,5.0
2022-11-30 20:30,Metro,15.7,0.24,5.0
2022-09-02 12:09,Metro,2.6,0.04,2.0
2022-02-13 13:44,Metro,16.1,0.23,5.0
2022-03-07 14:31,Metro,24.1,0.24,5.0
2022-01-26 15:25,Metro,23.6,0.41,5.0
2022-03-21 18:27,Metro,13.5,0.15,5.0
2022-12-24 13:25,Metro,13.2,0.18,5.0
2022-12-25 15:46,Metro,13.8,0.22,5.0
2022-08-24 19:20,Metro,22.5,0.35,5.0
2022-11-25 20:36,Metro,8.6,0.12,4.0
2022-03-17 17:39,Metro,16.3,0.21,5.0
2022-10-31 09:17,Metro,5.7,0.07,3.0
2022-06-12 17:23,Metro,7.7,0.12,3.0
2022-04-05 22:42,Metro,7.8,0.1,3.0
2022-11-18 10:20,Metro,13.1,0.25,5.0
2022-08-11 20:10,Metro,17.6,0.24,5.0
2022-07-21 09:22,Metro,16.3,0.27,5.0
2022-04-01 10:28,Metro,8.4,0.17,4.0
2022-01-14 13:21,Metro,8.1,0.11,4.0
2022-09-07 11:38,Metro,13.1,0.22,5.0
2022-01-04 08:07,Metro,10.8,0.21,4.0
2022-11-21 10:20,Metro,14.9,0.16,5.0
2022-11-15 09:22,Metro,11.5,0.13,4.0
2022-12-19 15:52,Metro,4.2,0.06,3.0
2022-03-22 14:10,Metro,14.5,0.24,5.0
2022-04-23 18:28,Metro,10.7,0.14,4.0
2022-09-16 07:27,Metro,22.9,0.38,5.0
2022-06-21 18:46,Metro,23.9,0.45,5.0
2022-05-20 11:05,Metro,7.7,0.13,3.0
2022-08-17 08:59,Metro,21.0,0.36,5.0
2022-06-02 19:54,Metro,17.4,0.41,5.0
2022-04-05 19:04,Metro,13.5,0.44,5.0
2022-09-08 20:37,Metro,14.3,0.27,5.0
2022-10-11 07:35,Metro,3.7,0.04,2.0
2022-08-16 11:11,Metro,1.8,0.02,2.0
2022-07-25 19:14,Metro,8.3,0.12,4.0
2022-06-27 19:40,Metro,23.0,0.4,5.0
2022-04-03 11:50,Metro,11.8,0.21,4.0
2022-07-25 17:31,Metro,2.0,0.02,2.0
2022-09-09 11:59,Metro,17.6,0.25,5.0
2022-05-02 07:59,Metro,11.7,0.15,4.0
2022-01-23 23:01,Metro,2.6,0.04,2.0
2022-08-05 17:11,Metro,6.0,0.12,3.0
2022-08-26 21:27,Metro,8.1,0.14,4.0
2022-07-08 20:56,Metro,4.3,0.07,3.0
2022-10-18 15:56,Metro,18.7,0.26,5.0
2022-07-31 12:04,Metro,4.6,0.06,3.0
2022-01-31 13:12,Metro,15.5,0.16,5.0
2022-11-26 18:01,Metro,10.1,0.15,4.0
2022-05-17 17:34,Metro,11.9,0.24,4.0
2022-08-19 17:14,Metro,17.9,0.28,5.0
2022-01-26 08:22,Metro,17.6,0.23,5.0
2022-12-16 16:37,Metro,16.5,0.21,5.0
2022-12-21 19:40,Metro,5.1,0.06,3.0
2022-01-16 08:51,Metro,14.6,0.29,5.0
2022-06-17 09:31,Metro,22.0,0.39,5.0
2022-04-25 10:40,Metro,13.1,0.34,5.0
2022-12-16 19:48,Metro,10.6,0.17,4.0
2022-09-28 15:29,Metro,7.0,0.1,3.0
2022-10-27 16:01,Metro,26.7,0.74,5.0
2022-07-21 20:18,Metro,9.3,0.12,4.0
2022-11-23 17:14,Metro,12.0,0.18,4.0
2022-04-25 17:37,Metro,17.4,0.28,5.0
2022-12-22 15:26,Metro,17.4,0.28,5.0
2022-06-14 17:09,Metro,20.8,0.27,5.0
2022-05-26 22:11,Metro,16.5,0.25,5.0
2022-05-17 16:29,Metro,13.7,0.23,5.0
2022-02-26 20:34,Metro,21.5,0.24,5.0
2022-03-07 19:16,Metro,11.5,0.19,4.0
2022-04-21 17:07,Metro,1.7,0.02,2.0
2022-02-19 11:44,Metro,7.2,0.1,3.0
2022-12-29 10:19,Metro,3.4,0.06,2.0
2022-11-20 14:36,Metro,3.2,0.04,2.0
2022-09-23 23:08,Metro,1.6,0.02,2.0
2022-10-23 22:27,Metro,16.3,0.2,5.0
2022-08-25 10:15,Metro,15.2,0.19,5.0
2022-08-19 14:54,Metro,15.6,0.19,5.0
2022-12-01 09:14,Metro,9.7,0.19,4.0
2022-01-13 14:13,Metro,9.2,0.12,4.0
2022-10-03 17:21,Metro,10.0,0.13,4.0
2022-06-15 09:11,Metro,0.8,0.01,2.0
2022-02-24 18:09,Metro,3.3,0.04,2.0
2022-05-31 18:45,Metro,15.3,0.23,5.0
2022-04-22 09:59,Metro,10.4,0.15,4.0
2022-06-21 18:03,Metro,12.9,0.24,5.0
2022-06-17 08:13,Metro,10.9,0.17,4.0
2022-11-18 08:56,Metro,6.0,0.13,3.0
2022-02-16 23:31,Metro,25.5,0.37,5.0
2022-04-04 08:34,Metro,10.3,0.13,4.0
2022-06-23 14:41,Metro,16.0,0.29,5.0
2022-07-27 13:57,Metro,1.0,0.02,2.0
2022-07-29 21:39,Metro,19.2,0.28,5.0
2022-03-18 15:53,Metro,21.4,0.36,5.0
2022-12-16 18:45,Metro,17.4,0.26,5.0
2022-04-05 18:41,Metro,12.9,0.2,5.0
2022-06-24 08:43,Metro,3.5,0.06,2.0
2022-11-23 09:36,Metro,20.7,0.22,5.0
2022-02-21 18:51,Metro,19.6,0.38,5.0
2022-06-16 07:45,Metro,13.1,0.19,5.0
2022-03-11 19:30,Metro,23.7,0.87,5.0
2022-06-16 12:34,Metro,4.0,0.04,2.0
2022-10-07 09:39,Metro,13.3,0.22,5.0
2022-09-28 19:41,Metro,7.3,0.12,3.0
2022-10-20 20:33,Metro,4.7,0.07,3.0
2022-07-19 20:28,Metro,11.2,0.17,4.0
2022-12-11 18:27,Metro,1.5,0.06,2.0
2022-02-27 16:11,Metro,8.3,0.11,4.0
2022-12-31 19:28,Metro,5.2,0.06,3.0
2022-06-19 06:11,Metro,3.5,0.04,2.0
2022-12-17 22:55,Metro,21.1,0.25,5.0
2022-09-24 19:21,Metro,9.1,0.11,4.0
2022-06-29 09:16,Metro,17.8,0.2,5.0
2022-08-20 14:43,Metro,5.9,0.08,3.0
2022-01-13 22:26,Metro,8.6,0.09,4.0
2022-04-27 08:57,Metro,17.6,0.34,5.0
2022-01-17 21:12,Metro,14.0,0.23,5.0
2022-09-09 17:11,Metro,5.8,0.15,3.0
2022-11-18 17:58,Metro,6.7,0.09,3.0
2022-12-02 18:34,Metro,9.0,0.14,4.0
2022-11-29 20:41,Metro,19.3,0.61,5.0
2022-07-16 23:44,Metro,22.5,0.32,5.0
2022-03-11 20:52,Metro,22.4,0.36,5.0
2022-09-11 13:56,Metro,7.7,0.11,3.0
2022-03-17 09:30,Metro,14.1,0.2,5.0
2022-02-01 14:27,Metro,11.6,0.16,4.0
2022-01-11 17:31,Metro,19.3,0.47,5.0
2022-01-25 09:38,Metro,5.2,0.08,3.0
2022-07-07 21:59,Metro,25.5,0.73,5.0
2022-09-15 11:12,Metro,18.9,0.22,5.0
2022-04-19 10:51,Metro,20.1,0.28,5.0
2022-05-13 21:50,Metro,6.1,0.08,3.0
2022-09-09 21:36,Metro,10.1,0.14,4.0
2022-11-27 11:21,Metro,10.4,0.11,4.0
2022-01-02 23:05,Metro,17.2,0.21,5.0
2022-04-29 09:01,Metro,4.2,0.06,3.0
2022-05-02 07:54,Metro,12.8,0.2,5.0
2022-03-08 09:47,Metro,16.1,0.31,5.0
2022-03-23 08:20,Metro,19.3,0.19,5.0
2022-11-19 17:31,Metro,22.2,0.3,5.0
2022-08-18 21:50,Metro,19.2,0.44,5.0
2022-06-11 21:06,Metro,15.4,0.24,5.0
2022-02-18 22:43,Metro,14.8,0.2,5.0
2022-08-10 08:04,Metro,19.4,0.32,5.0
2022-04-21 20:49,Metro,6.0,0.07,3.0
2022-11-15 08:32,Metro,12.8,0.18,5.0
2022-08-04 06:46,Metro,6.3,0.08,3.0
2022-02-18 20:14,Metro,21.8,0.34,5.0
2022-02-20 07:00,Metro,14.3,0.17,5.0
2022-08-10 08:04,Metro,9.5,0.2,4.0
2022-06-30 16:32,Metro,5.9,0.07,3.0
2022-12-07 19:19,Metro,21.9,0.26,5.0
2022-03-04 20:07,Metro,10.5,0.19,4.0
2022-08-16 19:35,Metro,5.9,0.08,3.0
2022-08-18 11:12,Metro,14.4,0.21,5.0
2022-06-23 18:07,Metro,11.4,0.24,4.0
2022-05-25 13:09,Metro,15.1,0.18,5.0
2022-09-12 09:01,Metro,17.4,0.21,5.0
2022-10-14 22:16,Metro,4.6,0.07,3.0
2022-10-31 20:03,Metro,10.1,0.15,4.0
2022-07-25 20:39,Metro,8.8,0.14,4.0
2022-02-14 16:38,Metro,6.7,0.1,3.0
2022-03-21 08:57,Metro,12.2,0.18,5.0
2022-06-24 21:12,Metro,20.1,0.21,5.0
2022-12-19 08:01,Metro,3.5,0.05,2.0
2022-11-25 08:58,Metro,22.7,0.43,5.0
2022-07-05 22:34,Metro,16.8,0.2,5.0
2022-10-14 16:20,Metro,9.9,0.12,4.0
2022-07-16 17:31,Metro,11.3,0.15,4.0
2022-08-29 20:56,Metro,7.7,0.09,3.0
2022-01-14 08:36,Metro,5.9,0.09,3.0
2022-02-12 21:39,Metro,13.8,0.24,5.0
2022-12-19 08:40,Metro,7.5,0.09,3.0
2022-06-17 22:38,Metro,11.9,0.27,4.0
2022-04-20 08:42,Metro,20.4,0.29,5.0
2022-11-11 09:58,Metro,23.3,0.29,5.0
2022-08-08 17:46,Metro,18.3,0.26,5.0
2022-07-13 18:19,Metro,4.5,0.06,3.0
2022-12-13 09:13,Metro,22.9,0.34,5.0
2022-03-25 22:12,Metro,23.1,0.44,5.0
2022-04-19 10:07,Metro,1.6,0.02,2.0
2022-06-05 08:03,Metro,18.0,0.23,5.0
2022-06-12 19:19,Metro,14.9,0.29,5.0
2022-01-03 18:38,Metro,15.3,0.17,5.0
2022-12-30 10:18,Metro,2.3,0.02,2.0
2022-08-02 18:02,Metro,10.4,0.22,4.0
2022-09-01 18:48,Metro,8.7,0.14,4.0
2022-12-25 22:55,Metro,5.0,0.06,3.0
2022-01-09 11:11,Metro,10.6,0.2,4.0
2022-06-08 19:04,Metro,10.3,0.15,4.0
2022-05-03 18:54,Metro,6.5,0.08,3.0
2022-09-02 17:31,Metro,18.8,0.33,5.0
2022-05-26 09:47,Metro,2.8,0.04,2.0
2022-09-06 08:37,Metro,7.3,0.14,3.0
2022-06-13 22:58,Metro,15.4,0.3,5.0
2022-10-25 19:52,Metro,9.6,0.11,4.0
2022-10-20 09:16,Metro,8.1,0.11,4.0
2022-12-30 21:45,Metro,10.3,0.17,4.0
2022-08-17 08:11,Metro,19.7,0.41,5.0
2022-07-30 09:21,Metro,8.0,0.14,3.0
2022-06-05 16:31,Metro,13.0,0.21,5.0
2022-09-15 21:53,Metro,10.8,0.15,4.0
2022-01-29 09:06,Metro,15.4,0.38,5.0
2022-04-28 19:49,Metro,8.0,0.16,3.0
2022-11-10 19:26,Metro,7.1,0.11,3.0
2022-05-14 15:20,Metro,15.3,0.21,5.0
2022-03-15 13:55,Metro,0.8,0.02,2.0
2022-06-09 12:19,Metro,25.1,0.41,5.0
2022-06-22 10:17,Metro,12.6,0.17,5.0
2022-09-17 20:59,Metro,17.6,0.37,5.0
2022-11-06 06:45,Metro,13.7,0.19,5.0
2022-11-25 19:01,Metro,15.4,0.18,5.0
2022-06-02 09:34,Metro,19.0,0.29,5.0
2022-07-21 15:37,Metro,23.4,0.28,5.0
2022-01-04 15:52,Metro,2.6,0.04,2.0
2022-06-14 09:45,Metro,15.5,0.99,5.0
2022-10-21 11:44,Metro,17.7,0.22,5.0
2022-01-11 10:27,Metro,20.3,0.26,5.0
2022-01-28 11:41,Metro,24.2,0.28,5.0
2022-10-18 07:21,Metro,5.3,0.11,3.0
2022-02-04 20:00,Metro,18.5,0.3,5.0
2022-12-03 22:47,Metro,13.1,0.17,5.0
2022-12-21 16:38,Metro,14.1,0.23,5.0
2022-09-15 17:50,Metro,7.5,0.11,3.0
2022-09-07 16:15,Metro,9.2,0.1,4.0
2022-05-26 18:19,Metro,16.0,0.27,5.0
2022-01-17 17:21,Metro,3.2,0.04,2.0
2022-08-11 18:46,Metro,21.6,0.4,5.0
2022-02-09 17:11,Metro,7.0,0.08,3.0
2022-11-09 20:45,Metro,19.8,0.27,5.0
2022-02-10 11:31,Metro,5.0,0.07,3.0
2022-03-11 17:21,Metro,2.9,0.03,2.0
2022-08-17 19:40,Metro,17.0,0.23,5.0
2022-05-27 15:50,Metro,1.9,0.03,2.0
2022-06-29 16:39,Metro,8.3,0.11,4.0
2022-04-22 23:58,Metro,7.4,0.11,3.0
2022-07-01 20:39,Metro,14.8,0.2,5.0
2022-07-28 19:00,Metro,0.7,0.01,2.0
2022-12-08 09:52,Metro,16.5,0.27,5.0
2022-11-17 10:12,Metro,14.8,0.24,5.0
2022-09-24 15:58,Metro,21.6,0.25,5.0
2022-03-01 10:52,Metro,17.6,0.18,5.0
2022-06-06 17:08,Metro,13.8,0.22,5.0
2022-07-08 09:56,Metro,4.0,0.06,2.0
2022-01-05 18:49,Metro,8.9,0.12,4.0
2022-04-19 08:59,Metro,25.9,0.31,5.0
2022-11-11 22:21,Metro,14.1,0.22,5.0
2022-03-28 21:09,Metro,7.7,0.11,3.0
2022-02-07 16:07,Metro,5.5,0.08,3.0
2022-06-15 21:23,Metro,9.7,0.14,4.0
2022-07-19 19:36,Metro,8.0,0.13,3.0
2022-05-23 16:38,Metro,22.4,0.35,5.0
2022-06-03 09:02,Metro,19.2,0.29,5.0
2022-07-13 16:19,Metro,4.8,0.07,3.0
2022-08-16 18:40,Metro,3.8,0.07,2.0
2022-05-11 15:57,Metro,13.4,0.26,5.0
2022-09-08 21:57,Metro,11.0,0.19,4.0
2022-04-26 17:49,Metro,23.7,0.31,5.0
2022-07-21 11:17,Metro,15.0,0.34,5.0
2022-08-07 11:02,Metro,13.1,0.15,5.0
2022-07-02 21:46,Metro,17.0,0.29,5.0
2022-05-22 23:32,Metro,8.3,0.1,4.0
2022-03-17 23:54,Metro,5.4,0.09,3.0
2022-07-26 22:15,Metro,15.4,0.2,5.0
2022-04-08 18:57,Metro,2.9,0.04,2.0
2022-02-26 14:31,Metro,2.8,0.03,2.0
2022-09-05 17:21,Metro,20.4,0.27,5.0
2022-07-28 17:38,Metro,1.9,0.05,2.0
2022-09-23 09:24,Metro,22.6,0.49,5.0
2022-11-18 20:20,Metro,19.0,0.29,5.0
2022-07-03 14:01,Metro,17.2,0.27,5.0
2022-02-28 17:44,Metro,21.2,0.26,5.0
2022-12-30 20:14,Metro,3.6,0.05,2.0
2022-07-14 22:48,Metro,15.0,0.21,5.0
2022-09-21 08:54,Metro,23.6,0.34,5.0
2022-11-17 19:03,Metro,22.6,0.39,5.0
2022-01-31 09:47,Metro,5.6,0.07,3.0
2022-05-20 16:35,Metro,22.5,0.36,5.0
2022-12-13 09:32,Metro,2.4,0.04,2.0
2022-01-25 15:13,Metro,14.2,0.24,5.0
2022-10-14 20:20,Metro,21.3,0.26,5.0
2022-02-02 09:05,Metro,18.9,0.34,5.0
2022-06-30 20:15,Metro,3.8,0.06,2.0
2022-11-11 10:25,Metro,2.5,0.03,2.0
2022-07-19 09:23,Metro,20.1,0.59,5.0
2022-04-15 18:24,Metro,4.3,0.08,3.0
2022-07-21 21:46,Metro,7.2,0.1,3.0
2022-03-04 17:07,Metro,11.2,0.23,4.0
2022-09-16 12:19,Metro,3.4,0.06,2.0
2022-12-01 17:25,Metro,2.8,0.05,2.0
2022-01-28 20:23,Metro,13.3,0.15,5.0
2022-10-08 07:46,Metro,6.7,0.09,3.0
2022-11-18 21:58,Metro,11.1,0.17,4.0
2022-12-02 10:30,Metro,16.7,0.27,5.0
2022-05-06 11:56,Metro,6.7,0.12,3.0
2022-08-25 15:43,Metro,19.2,0.32,5.0
2022-11-07 22:30,Metro,1.5,0.02,2.0
2022-12-24 14:17,Metro,8.2,0.11,4.0
2022-12-24 15:35,Metro,19.4,0.36,5.0
2022-03-24 08:02,Metro,13.4,0.37,5.0
2022-07-09 20:16,Metro,8.0,0.14,3.0
2022-04-18 10:00,Metro,3.1,0.03,2.0
2022-07-22 14:12,Metro,3.1,0.05,2.0
2022-10-22 12:07,Metro,7.9,0.15,3.0
2022-06-09 17:38,Metro,14.1,0.17,5.0
2022-05-09 19:27,Metro,5.9,0.06,3.0
2022-11-14 20:48,Metro,12.7,0.18,5.0
2022-04-29 20:18,Metro,7.1,0.11,3.0
2022-01-22 07:47,Metro,21.0,0.36,5.0
2022-07-02 14:30,Metro,15.4,0.22,5.0
2022-01-06 07:29,Metro,17.3,0.26,5.0
2022-08-14 14:15,Metro,18.6,0.31,5.0
2022-04-15 14:24,Metro,5.1,0.07,3.0
2022-11-29 21:50,Metro,10.7,0.13,4.0
2022-08-03 08:13,Metro,7.8,0.1,3.0
2022-06-10 09:44,Metro,7.2,0.11,3.0
2022-10-14 08:04,Metro,17.1,0.43,5.0
2022-02-17 14:08,Metro,1.5,0.03,2.0
2022-03-21 18:22,Metro,5.3,0.09,3.0
2022-06-05 08:34,Metro,8.8,0.11,4.0
2022-03-15 17:58,Metro,22.7,0.29,5.0
2022-09-26 20:34,Metro,20.8,0.25,5.0
2022-11-11 09:16,Metro,17.4,0.33,5.0
2022-03-03 19:00,Metro,23.5,0.26,5.0
2022-03-01 19:54,Metro,8.0,0.11,3.0
2022-08-10 18:30,Metro,20.3,0.27,5.0
2022-10-03 18:28,Metro,9.5,0.13,4.0
2022-09-29 18:23,Metro,6.2,0.07,3.0
2022-04-14 22:30,Metro,21.8,0.26,5.0
2022-09-06 17:30,Metro,22.2,0.33,5.0
2022-12-08 16:56,Metro,21.4,0.24,5.0
2022-01-06 19:24,Metro,16.2,0.22,5.0
2022-04-12 14:56,Metro,22.1,0.53,5.0
2022-04-07 11:15,Metro,10.1,0.14,4.0
2022-12-26 12:11,Metro,4.5,0.06,3.0
2022-02-25 19:25,Metro,19.6,0.37,5.0
2022-06-07 20:04,Metro,11.0,0.2,4.0
2022-09-05 14:35,Metro,22.8,0.26,5.0
2022-07-03 20:37,Metro,14.2,0.16,5.0
2022-11-04 18:05,Metro,7.6,0.13,3.0
2022-06-12 14:09,Metro,15.5,0.21,5.0
2022-03-10 19:41,Metro,3.2,0.06,2.0
2022-01-08 15:10,Metro,26.4,0.39,5.0
2022-08-03 12:53,Metro,9.0,0.24,4.0
2022-05-11 11:45,Metro,12.8,0.22,5.0
2022-02-08 16:23,Metro,13.0,0.19,5.0
2022-07-25 09:18,Metro,19.1,0.26,5.0
2022-09-30 18:00,Metro,10.1,0.12,4.0
2022-01-04 18:39,Metro,8.5,0.13,4.0
2022-10-29 11:18,Metro,13.6,0.2,5.0
2022-11-17 18:45,Metro,5.8,0.07,3.0
2022-06-04 08:38,Metro,4.9,0.08,3.0
2022-12-08 21:01,Metro,16.7,0.26,5.0
2022-12-11 14:07,Metro,7.8,0.11,3.0
2022-12-13 07:52,Metro,17.2,0.33,5.0
2022-02-15 16:29,Metro,11.8,0.14,4.0
2022-02-16 10:47,Metro,6.3,0.11,3.0
2022-10-24 19:01,Metro,10.7,0.17,4.0
2022-07-26 08:20,Metro,17.9,0.36,5.0
2022-07-04 20:40,Metro,18.1,0.22,5.0
2022-08-26 22:37,Metro,17.2,0.24,5.0
2022-12-29 20:00,Metro,9.2,0.19,4.0
2022-11-24 11:04,Metro,6.3,0.12,3.0
2022-12-08 06:57,Metro,14.3,0.33,5.0
2022-05-29 15:05,Metro,19.6,0.36,5.0
2022-12-02 21:00,Metro,7.8,0.11,3.0
2022-11-22 14:32,Metro,13.3,0.31,5.0
2022-09-29 16:34,Metro,23.4,0.37,5.0
2022-08-15 07:03,Metro,4.4,0.1,3.0
2022-04-18 20:42,Metro,13.7,0.36,5.0
2022-07-17 16:19,Metro,14.3,0.17,5.0
2022-01-12 18:34,Metro,23.6,0.34,5.0
2022-05-03 19:05,Metro,7.2,0.16,3.0
2022-02-05 11:14,Metro,15.0,0.35,5.0
2022-10-28 07:22,Metro,16.6,0.27,5.0
2022-04-17 17:09,Metro,9.5,0.2,4.0
2022-10-14 21:56,Metro,12.8,0.21,5.0
2022-06-17 09:16,Metro,19.5,0.44,5.0
2022-06-23 07:32,Metro,11.1,0.19,4.0
2022-12-15 19:48,Metro,18.0,0.26,5.0
2022-09-02 16:27,Metro,18.1,0.18,5.0
2022-02-13 17:16,Metro,21.6,0.45,5.0
2022-04-25 15:43,Metro,22.4,0.31,5.0
2022-08-16 18:44,Metro,13.6,0.17,5.0
2022-03-27 12:14,Metro,9.9,0.13,4.0
2022-12-06 18:13,Metro,6.1,0.09,3.0
2022-06-23 23:30,Metro,15.9,0.23,5.0
2022-09-07 08:15,Metro,19.9,0.22,5.0
2022-07-07 20:36,Metro,15.0,0.27,5.0
2022-12-09 21:28,Metro,12.7,0.16,5.0
2022-04-02 09:43,Metro,5.9,0.08,3.0
2022-11-22 08:51,Metro,11.2,0.15,4.0
2022-06-03 20:13,Metro,5.2,0.08,3.0
2022-06-29 08:44,Metro,2.9,0.05,2.0
2022-03-12 22:36,Metro,17.3,0.33,5.0
2022-10-22 22:20,Metro,14.7,0.28,5.0
2022-04-24 22:22,Metro,5.5,0.12,3.0
2022-05-21 21:15,Metro,10.1,0.17,4.0
2022-10-24 18:47,Metro,7.9,0.1,3.0
2022-03-12 15:58,Metro,21.2,0.41,5.0
2022-03-23 19:34,Metro,23.0,0.36,5.0
2022-11-08 11:13,Metro,9.9,0.12,4.0
2022-09-29 19:39,Metro,9.6,0.14,4.0
2022-03-18 22:31,Metro,23.6,0.25,5.0
2022-05-01 07:37,Metro,18.1,0.38,5.0
2022-05-13 21:59,Metro,8.6,0.23,4.0
2022-06-11 08:28,Metro,26.4,0.47,5.0
2022-03-02 17:21,Metro,1.5,0.03,2.0
2022-05-16 06:26,Metro,14.7,0.17,5.0
2022-11-04 19:20,Metro,20.3,0.38,5.0
2022-07-06 08:29,Metro,9.4,0.27,4.0
2022-12-31 08:43,Metro,12.8,0.23,5.0
2022-08-16 21:27,Metro,6.8,0.13,3.0
2022-01-14 15:42,Metro,8.8,0.19,4.0
2022-06-14 23:27,Metro,5.2,0.08,3.0
2022-05-09 08:00,Metro,20.1,0.4,5.0
2022-03-04 10:25,Metro,15.2,0.28,5.0
2022-04-23 18:20,Metro,7.7,0.08,3.0
2022-05-18 20:20,Metro,16.5,0.2,5.0
2022-06-27 20:35,Metro,9.2,0.13,4.0
2022-01-25 11:21,Metro,14.0,0.23,5.0
2022-09-09 21:06,Metro,17.6,0.27,5.0
2022-11-20 16:54,Metro,19.3,0.31,5.0
2022-12-27 07:55,Metro,15.1,0.25,5.0
2022-01-15 16:14,Metro,22.3,0.34,5.0
2022-11-23 08:13,Metro,8.7,0.13,4.0
2022-08-11 10:27,Metro,20.8,0.73,5.0
